Date,GOOGL,TSLA,FB,AMZN,AAPL,MSFT,VOD,ADBE,NVDA,CRM
2015-02-19,546.4500122070312,42.34199905395508,79.41999816894531,379.0,29.188404083251953,38.59461975097656,24.17051124572754,77.7300033569336,5.33296537399292,62.810001373291016
2015-02-20,541.7999877929688,43.422000885009766,79.9000015258789,383.6600036621094,29.426998138427734,38.91402053833008,24.644041061401367,78.55000305175781,5.37143611907959,63.7400016784668
2015-02-23,535.0,41.46799850463867,78.83999633789062,380.1400146484375,30.222320556640625,39.17133331298828,24.692075729370117,78.0999984741211,5.328157424926758,62.58000183105469
2015-02-24,538.6500244140625,40.821998596191406,78.44999694824219,378.5899963378906,30.03371810913086,39.118080139160156,23.889141082763672,77.68000030517578,5.384877681732178,61.93000030517578
2015-02-25,547.3300170898438,40.75199890136719,79.55999755859375,385.3699951171875,29.26566505432129,39.029354095458984,23.745019912719727,78.06999969482422,5.343846321105957,62.869998931884766
2015-02-26,559.2899780273438,41.4379997253418,80.41000366210938,384.79998779296875,29.63605308532715,39.091468811035156,23.731298446655273,78.95999908447266,5.358328819274902,70.23999786376953
2015-02-27,562.6300048828125,40.667999267578125,78.97000122070312,380.1600036621094,29.190677642822266,38.90514373779297,23.717571258544922,79.0999984741211,5.324535846710205,69.37999725341797
2015-03-02,575.02001953125,39.465999603271484,79.75,385.6600036621094,29.333829879760742,38.9317626953125,23.731298446655273,79.79000091552734,5.454873561859131,68.45999908447266
2015-03-03,578.7899780273438,39.9119987487793,79.5999984741211,384.6099853515625,29.395193099975586,38.399436950683594,23.75874900817871,78.98999786376953,5.3535003662109375,66.94999694824219
2015-03-04,578.3300170898438,40.487998962402344,80.9000015258789,382.7200012207031,29.208850860595703,38.20423126220703,23.745019912719727,77.62999725341797,5.413841247558594,64.87999725341797
2015-03-05,581.4299926757812,40.125999450683594,81.20999908447266,387.8299865722656,28.724843978881836,38.248592376708984,23.58717918395996,78.62000274658203,5.517629146575928,65.58999633789062
2015-03-06,572.9000244140625,38.7760009765625,80.01000213623047,380.0899963378906,28.768016815185547,37.58318328857422,22.62639617919922,77.55000305175781,5.442805767059326,64.55999755859375
2015-03-09,574.0999755859375,38.17599868774414,79.44000244140625,378.55999755859375,28.890729904174805,38.017921447753906,22.66071319580078,77.93000030517578,5.457287788391113,65.4800033569336
2015-03-10,559.8499755859375,38.06399917602539,77.55000305175781,369.510009765625,28.293092727661133,37.29037857055664,22.269535064697266,76.01000213623047,5.551420211791992,63.7599983215332
2015-03-11,555.6900024414062,38.74800109863281,77.56999969482422,366.3699951171875,27.777265548706055,37.24601745605469,22.166595458984375,76.01000213623047,5.522456645965576,63.68000030517578
2015-03-12,561.1699829101562,38.2140007019043,78.93000030517578,374.239990234375,28.27945899963379,36.394287109375,22.23522186279297,77.4000015258789,5.471768856048584,64.94999694824219
2015-03-13,553.0,37.736000061035156,78.05000305175781,370.5799865722656,28.084035873413086,36.713680267333984,22.214635848999023,77.62000274658203,5.479011058807373,64.5999984741211
2015-03-16,561.6400146484375,39.13999938964844,78.06999969482422,373.3500061035156,28.393083572387695,36.87339782714844,22.578359603881836,78.33000183105469,5.5441789627075195,66.43000030517578
2015-03-17,557.6099853515625,38.94599914550781,79.36000061035156,371.9200134277344,28.868000030517578,36.99760055541992,22.441102981567383,79.66000366210938,5.611761569976807,67.55000305175781
2015-03-18,566.1599731445312,40.141998291015625,80.91000366210938,375.1400146484375,29.19294548034668,37.7073860168457,23.010711669921875,76.88999938964844,5.520043849945068,68.55000305175781
2015-03-19,563.6699829101562,39.130001068115234,82.75,373.239990234375,28.9725284576416,37.52106475830078,22.749927520751953,77.13999938964844,5.604520320892334,68.87999725341797
2015-03-20,564.9500122070312,39.61600112915039,83.80000305175781,378.489990234375,28.60895347595215,38.044532775878906,23.30580711364746,77.36000061035156,5.664862155914307,67.69000244140625
2015-03-23,565.3699951171875,39.92599868774414,84.43000030517578,375.1099853515625,28.906625747680664,38.026798248291016,23.250905990600586,76.3499984741211,5.481423854827881,67.66000366210938
2015-03-24,577.5399780273438,40.34400177001953,85.30999755859375,374.0899963378906,28.788467407226562,38.062286376953125,23.024433135986328,75.44999694824219,5.406600475311279,67.37000274658203
2015-03-25,567.0,38.86000061035156,82.91999816894531,370.9599914550781,28.036317825317383,36.78466033935547,22.811691284179688,73.12999725341797,5.078342914581299,65.77999877929688
2015-03-26,563.6400146484375,38.082000732421875,83.01000213623047,367.3500061035156,28.23173713684082,36.562862396240234,22.784242630004883,72.97000122070312,5.061447620391846,65.98999786376953
2015-03-27,557.5499877929688,37.0,83.30000305175781,370.55999755859375,28.00677490234375,36.34992599487305,22.962671279907227,73.30999755859375,5.160408020019531,66.55000305175781
2015-03-30,561.1400146484375,38.11399841308594,83.19999694824219,374.5899963378906,28.71575355529785,36.3410530090332,22.797964096069336,73.5999984741211,5.182129383087158,66.8499984741211
2015-03-31,554.7000122070312,37.75400161743164,82.22000122070312,372.1000061035156,28.274911880493164,36.07488250732422,22.42737579345703,73.94000244140625,5.051793575286865,66.80999755859375
2015-04-01,549.489990234375,37.518001556396484,81.66999816894531,370.260009765625,28.234012603759766,36.12812423706055,22.447967529296875,75.06999969482422,5.071102142333984,66.08000183105469
2015-04-02,541.3099975585938,38.20000076293945,81.55999755859375,372.25,28.477153778076172,35.74660873413086,22.57149314880371,75.68000030517578,5.083170413970947,66.68000030517578
2015-04-06,543.9500122070312,40.619998931884766,82.44000244140625,377.0400085449219,28.938446044921875,36.86450958251953,22.667572021484375,76.2300033569336,5.230403423309326,67.94000244140625
2015-04-07,544.8599853515625,40.650001525878906,82.31999969482422,374.4100036621094,28.633947372436523,36.846778869628906,22.76365089416504,75.6500015258789,5.276261806488037,68.19999694824219
2015-04-08,548.8400268554688,41.534000396728516,82.27999877929688,381.20001220703125,28.54078483581543,36.749176025390625,22.784242630004883,75.44000244140625,5.314881324768066,68.20999908447266
2015-04-09,548.02001953125,42.018001556396484,82.16999816894531,383.5400085449219,28.75892448425293,36.802406311035156,22.797964096069336,76.33000183105469,5.437980651855469,67.73999786376953
2015-04-10,548.5399780273438,42.18000030517578,82.04000091552734,382.6499938964844,28.881633758544922,37.01534652709961,23.010711669921875,76.52999877929688,5.493492603302002,67.63999938964844
2015-04-13,548.6400146484375,41.95600128173828,83.01000213623047,382.3599853515625,28.824825286865234,37.05082702636719,22.887178421020508,76.0199966430664,5.442805767059326,67.08000183105469
2015-04-14,539.780029296875,41.492000579833984,83.5199966430664,385.1099853515625,28.699846267700195,36.95323944091797,23.292083740234375,75.94999694824219,5.396946430206299,66.91000366210938
2015-04-15,541.0399780273438,41.566001892089844,82.70999908447266,383.45001220703125,28.808917999267578,37.49446487426758,23.209728240966797,76.02999877929688,5.462113857269287,67.20999908447266
2015-04-16,543.52001953125,41.34000015258789,82.30999755859375,386.0400085449219,28.670307159423828,37.40572738647461,23.30580711364746,75.1500015258789,5.428323745727539,67.91000366210938
2015-04-17,532.739990234375,41.358001708984375,80.77999877929688,375.55999755859375,28.34762954711914,36.9266242980957,23.257766723632812,73.1500015258789,5.358328819274902,65.80999755859375
2015-04-20,544.530029296875,41.05400085449219,83.08999633789062,389.510009765625,28.995254516601562,38.07115173339844,23.32639503479004,73.91999816894531,5.331777572631836,66.9000015258789
2015-04-21,542.9199829101562,41.88199996948242,83.62000274658203,391.17999267578125,28.838455200195312,37.831607818603516,23.298946380615234,74.62000274658203,5.324535846710205,67.37999725341797
2015-04-22,549.1799926757812,43.88800048828125,84.62999725341797,389.79998779296875,29.227033615112305,38.14213562011719,23.47051239013672,75.5,5.384877681732178,67.70999908447266
2015-04-23,557.4600219726562,43.720001220703125,82.41000366210938,389.989990234375,29.465627670288086,38.45266342163086,23.799924850463867,76.5199966430664,5.363155841827393,68.47000122070312
2015-04-24,573.6599731445312,43.68600082397461,81.52999877929688,445.1000061035156,29.6042423248291,42.471832275390625,24.156787872314453,76.54000091552734,5.317295074462891,67.83000183105469
2015-04-27,566.1199951171875,46.310001373291016,81.91000366210938,438.55999755859375,30.142791748046875,42.61378479003906,24.136199951171875,76.55000305175781,5.358328819274902,67.83999633789062
2015-04-28,564.3699951171875,46.09600067138672,80.68000030517578,429.30999755859375,29.66786766052246,43.616355895996094,24.191099166870117,76.0199966430664,5.384877681732178,66.88999938964844
2015-04-29,561.3900146484375,46.4900016784668,80.47000122070312,429.3699951171875,29.23158073425293,43.527645111083984,24.44502067565918,76.6500015258789,5.343846321105957,74.6500015258789
2015-04-30,548.77001953125,45.209999084472656,78.7699966430664,421.7799987792969,28.43852424621582,43.154998779296875,24.156787872314453,76.05999755859375,5.358328819274902,72.81999969482422
2015-05-01,551.1599731445312,45.20600128173828,78.98999786376953,422.8699951171875,29.302024841308594,43.17273712158203,23.97149085998535,76.43000030517578,5.491079330444336,73.36000061035156
2015-05-04,552.8400268554688,46.10200119018555,78.80999755859375,423.0400085449219,29.24521255493164,42.80010223388672,24.040119171142578,75.8499984741211,5.457287788391113,71.5999984741211
2015-05-05,543.0399780273438,46.59000015258789,77.55999755859375,421.19000244140625,28.586227416992188,42.23227310180664,23.847963333129883,75.0,5.317295074462891,72.75
2015-05-06,535.0800170898438,46.08599853515625,78.0999984741211,419.1000061035156,28.406713485717773,41.061126708984375,24.2048282623291,74.4800033569336,5.33419132232666,73.79000091552734
2015-05-07,542.0399780273438,47.36000061035156,78.43000030517578,426.8800048828125,28.58241081237793,41.43376541137695,24.17051124572754,74.7300033569336,5.428323745727539,74.5199966430664
2015-05-08,548.9500122070312,47.321998596191406,78.51000213623047,433.69000244140625,29.120927810668945,42.365352630615234,24.602863311767578,76.30999755859375,5.027655601501465,72.4000015258789
2015-05-11,545.780029296875,47.89799880981445,78.01000213623047,432.8500061035156,28.82429313659668,42.0281982421875,24.96658706665039,76.79000091552734,4.97938346862793,71.19999694824219
2015-05-12,538.72998046875,48.948001861572266,77.45999908447266,431.0199890136719,28.721607208251953,42.010459899902344,25.028350830078125,76.56999969482422,5.027655601501465,71.7699966430664
2015-05-13,539.489990234375,48.63600158691406,78.44000244140625,426.8699951171875,28.75355339050293,42.25889587402344,25.323450088500977,77.08000183105469,5.056619167327881,71.79000091552734
2015-05-14,549.2000122070312,48.81999969482422,81.37000274658203,432.2799987792969,29.424415588378906,43.22597122192383,25.344038009643555,79.43000030517578,5.13868522644043,72.87999725341797
2015-05-15,546.489990234375,49.768001556396484,80.41999816894531,426.0,29.383344650268555,42.85334396362305,25.41952896118164,78.91999816894531,5.141098499298096,72.4000015258789
2015-05-18,546.6699829101562,49.75,80.87999725341797,425.239990234375,29.70736312866211,42.59602737426758,25.05579948425293,79.41000366210938,5.133856773376465,72.80000305175781
2015-05-19,549.280029296875,49.428001403808594,80.62999725341797,421.7099914550781,29.67998504638672,42.48887634277344,24.843059539794922,79.62000274658203,5.101849555969238,71.4800033569336
2015-05-20,552.510009765625,48.869998931884766,80.55000305175781,423.8599853515625,29.677703857421875,42.48887634277344,25.48815155029297,79.61000061035156,5.101849555969238,70.16000366210938
2015-05-21,556.8099975585938,49.124000549316406,80.4800033569336,431.6300048828125,29.981185913085938,42.34600067138672,26.545013427734375,80.55999755859375,5.065475940704346,72.91000366210938
2015-05-22,554.52001953125,49.54600143432617,80.54000091552734,427.6300048828125,30.24359703063965,41.88164138793945,26.90873908996582,80.04000091552734,5.058202743530273,75.01000213623047
2015-05-26,547.1900024414062,49.492000579833984,79.33000183105469,425.4700012207031,29.577301025390625,41.60481262207031,26.524425506591797,79.36000061035156,5.026679039001465,73.56999969482422
2015-05-27,554.25,49.486000061035156,80.55000305175781,431.4200134277344,30.12950897216797,42.51566696166992,26.524425506591797,80.16000366210938,5.295835971832275,73.94999694824219
2015-05-28,554.1799926757812,50.290000915527344,80.1500015258789,426.57000732421875,30.07017707824707,42.3727912902832,26.888151168823242,80.0199966430664,5.368581295013428,72.68000030517578
2015-05-29,545.3200073242188,50.15999984741211,79.19000244140625,429.2300109863281,29.7279052734375,41.845924377441406,26.785202026367188,79.08999633789062,5.366156101226807,72.75
2015-06-01,549.2100219726562,49.88999938964844,80.29000091552734,430.9200134277344,29.787227630615234,42.176326751708984,26.634227752685547,79.87000274658203,5.426776885986328,73.0999984741211
2015-06-02,553.9500122070312,49.66999816894531,80.44000244140625,430.989990234375,29.654891967773438,41.89949417114258,26.524425506591797,79.81999969482422,5.3200836181640625,72.9000015258789
2015-06-03,555.2899780273438,49.79800033569336,82.44000244140625,436.5899963378906,29.691389083862305,41.83698272705078,26.249916076660156,80.12999725341797,5.2618889808654785,73.47000122070312
2015-06-04,551.6900024414062,49.183998107910156,82.05000305175781,430.7799987792969,29.517974853515625,41.3994140625,25.87932586669922,78.75,5.356457233428955,72.20999908447266
2015-06-05,549.530029296875,49.827999114990234,82.13999938964844,426.95001220703125,29.355960845947266,41.20296096801758,25.426389694213867,78.86000061035156,5.397678852081299,73.55000305175781
2015-06-08,543.47998046875,51.257999420166016,80.66999816894531,423.5,29.161998748779297,40.83684158325195,25.543058395385742,78.16000366210938,5.274013042449951,71.83999633789062
2015-06-09,542.1599731445312,51.20000076293945,80.66999816894531,425.4800109863281,29.075292587280273,40.76538848876953,25.515596389770508,77.9000015258789,5.300685405731201,71.76000213623047
2015-06-10,552.5999755859375,50.13999938964844,82.16000366210938,430.7699890136719,29.408445358276367,41.622676849365234,25.901935577392578,79.55999755859375,5.206116676330566,73.02999877929688
2015-06-11,550.0399780273438,50.28200149536133,81.83000183105469,432.9700012207031,29.342269897460938,41.47085952758789,25.958642959594727,79.6500015258789,5.2618889808654785,72.4000015258789
2015-06-12,547.469970703125,50.13800048828125,81.52999877929688,429.9200134277344,29.01824951171875,41.0511474609375,25.781429290771484,79.86000061035156,5.118823528289795,71.7699966430664
2015-06-15,543.0,50.07600021362305,80.70999908447266,423.6700134277344,28.961200714111328,40.613582611083984,25.54041290283203,78.9000015258789,5.109124660491943,72.55999755859375
2015-06-16,544.8699951171875,50.624000549316406,81.05999755859375,427.260009765625,29.116363525390625,40.9261360168457,25.887760162353516,79.94000244140625,5.172171592712402,73.4000015258789
2015-06-17,546.5999755859375,52.082000732421875,81.79000091552734,427.80999755859375,29.047908782958984,41.0511474609375,25.710538864135742,77.91000366210938,5.232790470123291,74.41999816894531
2015-06-18,556.1799926757812,52.37799835205078,82.91000366210938,439.3900146484375,29.180253982543945,41.72090148925781,26.277637481689453,79.38999938964844,5.3200836181640625,75.70999908447266
2015-06-19,557.52001953125,52.50199890136719,82.51000213623047,434.9200134277344,28.8881778717041,41.167236328125,26.19257164001465,79.69999694824219,5.303110599517822,75.0
2015-06-22,559.6799926757812,51.95800018310547,84.73999786376953,436.2900085449219,29.118648529052734,41.28333282470703,26.646244049072266,82.27999877929688,5.28128719329834,74.77999877929688
2015-06-23,563.3900146484375,53.534000396728516,87.87999725341797,445.989990234375,28.986297607421875,40.99757385253906,26.795103073120117,83.55000305175781,5.145496845245361,74.19999694824219
2015-06-24,558.5700073242188,53.034000396728516,88.86000061035156,440.8399963378906,29.232738494873047,40.7564697265625,26.56117820739746,83.4000015258789,5.094574451446533,73.5
2015-06-25,557.9500122070312,53.757999420166016,87.9800033569336,440.1000061035156,29.09355354309082,40.76538848876953,26.56827163696289,83.94000244140625,5.133372783660889,73.61000061035156
2015-06-26,553.0599975585938,53.417999267578125,88.01000213623047,438.1000061035156,28.922407150268555,40.417118072509766,26.369787216186523,82.73999786376953,5.029103755950928,72.33999633789062
2015-06-29,541.25,52.40399932861328,85.80000305175781,429.8599853515625,28.415842056274414,39.622352600097656,25.880666732788086,81.27999877929688,4.878765106201172,70.0
2015-06-30,540.0399780273438,53.652000427246094,85.7699966430664,434.0899963378906,28.62120819091797,39.425899505615234,25.838136672973633,81.01000213623047,4.876338481903076,69.62999725341797
2015-07-01,543.2999877929688,53.83000183105469,86.91000366210938,437.3900146484375,28.8881778717041,39.69379425048828,25.89484405517578,80.94000244140625,4.94666051864624,70.54000091552734
2015-07-02,547.3400268554688,56.00400161743164,87.29000091552734,437.7099914550781,28.851673126220703,39.64915084838867,26.001176834106445,80.75,4.95150899887085,70.41999816894531
2015-07-06,545.6199951171875,55.944000244140625,87.55000305175781,436.0400085449219,28.751270294189453,39.640220642089844,25.504968643188477,80.5,4.890888690948486,69.16000366210938
2015-07-07,550.030029296875,53.57600021362305,87.22000122070312,436.7200012207031,28.680532455444336,39.559844970703125,25.26395606994629,80.58999633789062,4.798745155334473,70.26000213623047
2015-07-08,541.7000122070312,50.992000579833984,85.6500015258789,429.70001220703125,27.968595504760742,39.50627136230469,24.895347595214844,79.98999786376953,4.764797687530518,69.38999938964844
2015-07-09,544.6500244140625,51.58399963378906,85.87999725341797,434.3900146484375,27.398136138916016,39.75629806518555,25.08673858642578,80.47000122070312,4.706602573394775,69.95999908447266
2015-07-10,556.1099853515625,51.83000183105469,87.94999694824219,443.510009765625,28.13060760498047,39.83667755126953,25.845226287841797,80.58999633789062,4.789046764373779,71.13999938964844
2015-07-13,571.72998046875,52.43199920654297,90.0999984741211,455.57000732421875,28.67369270324707,40.66716766357422,25.930294036865234,81.44000244140625,4.820568084716797,71.05000305175781
2015-07-14,584.1799926757812,53.130001068115234,89.68000030517578,465.57000732421875,28.662281036376953,40.73860549926758,26.220922470092773,81.88999938964844,4.822994232177734,71.79000091552734
2015-07-15,583.9600219726562,52.62799835205078,89.76000213623047,461.19000244140625,28.938383102416992,40.863616943359375,26.072065353393555,82.12000274658203,4.789046764373779,71.36000061035156
2015-07-16,601.780029296875,53.33599853515625,90.8499984741211,475.4800109863281,29.324012756347656,41.667320251464844,26.256370544433594,82.5199966430664,4.89573860168457,72.41999816894531
2015-07-17,699.6199951171875,54.93199920654297,94.97000122070312,483.010009765625,29.577301025390625,41.6316032409668,26.2421932220459,82.0999984741211,4.866641998291016,72.80999755859375
2015-07-20,692.8400268554688,56.45199966430664,97.91000366210938,488.1000061035156,30.1363582611084,41.89949417114258,26.37687110900879,82.08999633789062,4.776922702789307,72.7699966430664
2015-07-21,695.3499755859375,53.354000091552734,98.38999938964844,488.0,29.83515167236328,42.220985412597656,25.95155906677246,81.19000244140625,4.798745155334473,73.83000183105469
2015-07-22,695.0999755859375,53.57400131225586,97.04000091552734,488.2699890136719,28.573291778564453,40.66716766357422,25.831050872802734,80.7300033569336,4.706602573394775,73.87000274658203
2015-07-23,674.72998046875,53.439998626708984,95.44000244140625,482.17999267578125,28.559598922729492,41.17617416381836,25.653833389282227,80.63999938964844,4.764797687530518,72.20999908447266
2015-07-24,654.77001953125,53.082000732421875,96.94999694824219,529.4199829101562,28.408992767333984,41.02436065673828,26.164216995239258,80.9800033569336,4.709026336669922,73.91999816894531
2015-07-27,658.27001953125,50.60200119018555,94.16999816894531,531.4099731445312,28.01423454284668,40.49748611450195,25.95155906677246,79.93000030517578,4.682353973388672,72.45999908447266
2015-07-28,659.6599731445312,52.9640007019043,95.29000091552734,526.030029296875,28.153425216674805,40.48855972290039,26.1358585357666,80.58999633789062,4.784195899963379,73.79000091552734
2015-07-29,661.4299926757812,52.763999938964844,96.98999786376953,529.0,28.06443214416504,41.336910247802734,26.660419464111328,80.25,4.8423919677734375,73.87999725341797
2015-07-30,664.5599975585938,53.358001708984375,95.20999908447266,536.760009765625,27.92296028137207,41.86377716064453,26.773839950561523,81.29000091552734,4.854516983032227,73.36000061035156
2015-07-31,657.5,53.22999954223633,94.01000213623047,536.1500244140625,27.678804397583008,41.70303726196289,26.780925750732422,81.98999786376953,4.837542533874512,73.30000305175781
2015-08-03,664.719970703125,51.99800109863281,94.13999938964844,535.030029296875,27.026199340820312,41.801265716552734,26.624977111816406,81.4000015258789,4.919987678527832,72.44000244140625
2015-08-04,661.280029296875,53.25600051879883,94.05999755859375,531.9000244140625,26.159093856811523,42.453155517578125,26.67460060119629,82.05999755859375,4.939385414123535,71.88999938964844
2015-08-05,673.2899780273438,54.0260009765625,96.44000244140625,537.010009765625,26.332515716552734,42.48887634277344,27.114097595214844,83.37999725341797,4.990307331085205,72.52999877929688
2015-08-06,670.1500244140625,49.22600173950195,95.12000274658203,529.4600219726562,26.38981819152832,41.6316032409668,26.89434814453125,82.19000244140625,4.958784580230713,70.43000030517578
2015-08-07,664.3900146484375,48.50199890136719,94.30000305175781,522.6199951171875,26.479215621948242,41.73875427246094,26.731306076049805,82.69000244140625,5.572266578674316,70.41000366210938
2015-08-10,663.1400146484375,48.22800064086914,94.1500015258789,524.0,27.44192886352539,42.265625,26.915613174438477,83.62000274658203,5.7662529945373535,71.2699966430664
2015-08-11,690.2999877929688,47.4739990234375,93.62000274658203,527.4600219726562,26.013900756835938,41.444061279296875,26.624977111816406,83.9000015258789,5.737155914306641,71.62999725341797
2015-08-12,691.469970703125,47.63399887084961,94.19000244140625,525.9099731445312,26.41503143310547,41.73875427246094,26.525737762451172,83.81999969482422,5.751704692840576,71.04000091552734
2015-08-13,686.510009765625,48.50199890136719,93.43000030517578,529.6599731445312,26.394407272338867,41.72984313964844,26.440671920776367,84.30999755859375,5.7032084465026855,71.4000015258789
2015-08-14,689.3699951171875,48.630001068115234,94.41999816894531,531.52001953125,26.58006477355957,41.970947265625,26.60371208190918,86.12000274658203,5.708056926727295,72.98999786376953
2015-08-17,694.1099853515625,50.99800109863281,93.93000030517578,535.219970703125,26.855127334594727,42.2567024230957,26.5470027923584,86.7699966430664,5.67168664932251,74.04000091552734
2015-08-18,688.72998046875,52.14400100708008,95.16999816894531,535.02001953125,26.703847885131836,42.49040603637695,26.617887496948242,86.44999694824219,5.620063304901123,72.58000183105469
2015-08-19,694.0399780273438,51.04999923706055,95.30999755859375,532.9199829101562,26.362314224243164,41.89714813232422,26.206748962402344,85.4800033569336,5.598147392272949,72.04000091552734
2015-08-20,679.47998046875,48.43600082397461,90.55999755859375,515.780029296875,25.821359634399414,41.04320526123047,25.646747589111328,82.69000244140625,5.3960394859313965,67.81999969482422
2015-08-21,644.030029296875,46.15399932861328,86.05999755859375,494.4700012207031,24.242046356201172,38.715087890625,24.682687759399414,78.87000274658203,5.228021144866943,69.1500015258789
2015-08-24,618.1099853515625,43.77399826049805,82.08999633789062,463.3699951171875,23.636913299560547,37.46562957763672,23.676101684570312,74.2699966430664,5.042958736419678,65.16999816894531
